School Year,ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Principal Name,Principal Title,Principal Email,Principal Phone Number,Fax Number,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,Superintendent,Superintendent Location Code,Superintendent Email,Community School Sup Name,Community School Sup Email,BFSC Location Code,BFSC Director Name,BFSC Director Title,BFSC Director Phone,BFSC Director Email,HighSchool Network Location Code,HighSchool Network Name,HighSchool Network Superintendent,HighSchool Network Superintendent Email,PROSE SCHOOL,X Coordinate,Y Coordinate,Latitude,Longitude
2015-16,09X297,X297,Morris Academy for Collaborative Studies,320900011297,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/38238,Open,X400,1110 BOSTON ROAD,BRONX,NY,10456,Matthew Mazzaroppi,PRINCIPAL,MMazzaroppi2@schools.nyc.gov,718-542-3700,718-893-7368,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"MENDEZ, JUAN",HS08,JMendez2@schools.nyc.gov,,,AFSA,"ANORMALIZA, ALEXANDRA",BFSC Director,718-935-5618,AAnorma@schools.nyc.gov,,,,,N,1010840,240756,40.827455,-73.90392
2015-16,09X303,X303,I.S. X303 Leadership & Community Service,320900010303,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/36342,Open,X082,1700 MACOMBS ROAD,BRONX,NY,10453,PATRICIA BENTLEY,PRINCIPAL,PBentle@schools.nyc.gov,718-583-5466,718-583-2463,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X809,LRosario2@schools.nyc.gov,"RODRIGUEZ-ROSARIO, LETICIA",LRosario2@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,Y,1007706,248754,40.849416,-73.915217
2015-16,09X311,X311,Lucero Elementary School,320900010311,DOE,General Academic,Elementary,"0K,01,02,03,04,SE","0K,01,02,03,04,05",01/01/41456,Open,X064,1425 WALTON AVENUE,BRONX,NY,10452,Kattia Cuba,PRINCIPAL,KCuba2@schools.nyc.gov,718-681-8701,718-681-8707,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X809,LRosario2@schools.nyc.gov,"RODRIGUEZ-ROSARIO, LETICIA",LRosario2@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1007526,245469,40.8404,-73.915879
2015-16,09X313,X313,I.S. 313 School of Leadership Development,320900010313,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/36342,Open,X147,1600 WEBSTER AVENUE,BRONX,NY,10457,EARL BRATHWAITE,I.A. PRINCIPAL,EBrathw2@schools.nyc.gov,718-583-1736,718-299-5559,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X809,LRosario2@schools.nyc.gov,"RODRIGUEZ-ROSARIO, LETICIA",LRosario2@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1010715,245522,40.840536,-73.904353
2015-16,09X323,X323,Bronx Writing Academy,320900010323,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/38238,Open,X022,270 EAST 167 STREET,BRONX,NY,10456,KAMAR SAMUELS,PRINCIPAL,KSamuels@schools.nyc.gov,718-293-9048,718-293-9748,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X809,LRosario2@schools.nyc.gov,"RODRIGUEZ-ROSARIO, LETICIA",LRosario2@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,Y,1007952,242417,40.832022,-73.91435
2015-16,09X324,X324,Bronx Early College Academy for Teaching & Learning,320900011324,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",01/01/38899,Open,X166,250 EAST 164 STREET,BRONX,NY,10456,Yvette Rivera,PRINCIPAL,YRivera8@schools.nyc.gov,718-681-8287,718-681-8650,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"STAPLE, CARRON",HS02,cstaple@schools.nyc.gov,,,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1007025,240954,40.828009,-73.917705
2015-16,09X325,X325,Urban Science Academy,320900010325,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","05,06,07,08",01/01/38238,Open,X145,1000 TELLER AVENUE,BRONX,NY,10456,PATRICK KELLY,PRINCIPAL,PKelly6@schools.nyc.gov,718-588-8221,718-588-8263,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X809,LRosario2@schools.nyc.gov,"RODRIGUEZ-ROSARIO, LETICIA",LRosario2@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1008032,240747,40.827438,-73.914067
2015-16,09X327,X327,Comprehensive Model School Project M.S. 327,320900010327,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",01/01/36342,Open,X240,1501 JEROME AVENUE,BRONX,NY,10452,Alixandre Ricci,PRINCIPAL,ARicci2@schools.nyc.gov,718-294-8111,718-294-8109,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X809,LRosario2@schools.nyc.gov,"RODRIGUEZ-ROSARIO, LETICIA",LRosario2@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,Y,1007469,246232,40.842503,-73.916084
2015-16,09X328,X328,New Millennium Business Academy Middle School,320900010328,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/38238,Open,X145,1000 TELLER AVENUE,BRONX,NY,10456,DORALD BASTIAN,PRINCIPAL,DBastian@schools.nyc.gov,718-588-8308,,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X809,LRosario2@schools.nyc.gov,"RODRIGUEZ-ROSARIO, LETICIA",LRosario2@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1008032,240747,40.827438,-73.914067
2015-16,09X329,X329,DreamYard Preparatory School,320900011329,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/38899,Open,X410,240 EAST 172 STREET,BRONX,NY,10457,Alicia Wargo,PRINCIPAL,AWargo@schools.nyc.gov,718-410-4242,718-410-4312,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"STAPLE, CARRON",HS02,cstaple@schools.nyc.gov,,,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1008775,245072,40.839307,-73.911366
2015-16,09X339,X339,I.S. 339,320900010339,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/36342,Open,X147,1600 WEBSTER AVENUE,BRONX,NY,10457,Kim Outerbridge,PRINCIPAL,KOuterb@schools.nyc.gov,718-583-6767,718-583-0281,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X809,LRosario2@schools.nyc.gov,"RODRIGUEZ-ROSARIO, LETICIA",LRosario2@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1010715,245522,40.840536,-73.904353
2015-16,09X350,X350,New Directions Secondary School,320900011350,DOE,General Academic,Secondary School,"06,07,08,09,SE","06,07,08,09,10,11,12",01/01/41456,Open,X410,240 EAST 172 STREET,BRONX,NY,10457,James Waslawski,PRINCIPAL,JWaslaw@schools.nyc.gov,718-410-4343,718-410-4101,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X809,LRosario2@schools.nyc.gov,"RODRIGUEZ-ROSARIO, LETICIA",LRosario2@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1008775,245072,40.839307,-73.911366
2015-16,09X361,X361,The Highbridge Green School,320900010361,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/41456,Open,X285,200 West 167th Street,Bronx,NY,10452,Kyle Brillante,I.A. PRINCIPAL,KBrillante@schools.nyc.gov,718-410-5770,718-410-5779,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X809,LRosario2@schools.nyc.gov,"RODRIGUEZ-ROSARIO, LETICIA",LRosario2@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,Y,1004203,244673,40.838232,-73.927892
2015-16,09X365,X365,Academy for Language and Technology,320900011365,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",01/01/39264,Open,X082,1700 MACOMBS ROAD,BRONX,NY,10453,Jose Vinales,I.A. PRINCIPAL,JVinales@schools.nyc.gov,718-731-0219,718-731-2031,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"STAPLE, CARRON",HS02,cstaple@schools.nyc.gov,,,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1007706,248754,40.849416,-73.915217
2015-16,09X403,X403,Bronx International High School,320900011403,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/37073,Open,X400,1110 BOSTON ROAD,BRONX,NY,10456,JOAQUIN VEGA VARGAS,PRINCIPAL,JVega4@schools.nyc.gov,718-620-1053,718-620-1056,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"PELLES, KATHY",HS12,KPelles@schools.nyc.gov,,,AFSA,"ANORMALIZA, ALEXANDRA",BFSC Director,718-935-5618,AAnorma@schools.nyc.gov,,,,,Y,1010840,240756,40.827455,-73.90392
2015-16,09X404,X404,School for Excellence,320900011404,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/37073,Open,X400,1110 BOSTON ROAD,BRONX,NY,10456,Carmen Bardeguez Brown,PRINCIPAL,CBardeg@schools.nyc.gov,718-860-1385,718-860-4882,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"STAPLE, CARRON",HS02,cstaple@schools.nyc.gov,,,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1010840,240756,40.827455,-73.90392
2015-16,09X412,X412,Bronx High School of Business,320900011412,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/37073,Open,X410,240 EAST 172 STREET,BRONX,NY,10457,Vincent Rodriguez,PRINCIPAL,VRodriguez3@schools.nyc.gov,718-410-4060,718-992-5760,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"HOROWITZ, AIMEE",HS09,AHorowi@schools.nyc.gov,,,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1008775,245072,40.839307,-73.911366
2015-16,09X413,X413,Bronx High School for Medical Science,320900011413,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",01/01/37073,Open,X410,240 EAST 172 STREET,BRONX,NY,10457,WILLIAM QUINTANA,PRINCIPAL,WQuinta@schools.nyc.gov,718-410-4040,718-992-4129,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"STAPLE, CARRON",HS02,cstaple@schools.nyc.gov,,,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1008775,245072,40.839307,-73.911366
2015-16,09X414,X414,Jonathan Levin High School for Media and Communications,320900011414,DOE,General Academic,High school,"12,SE","09,10,11,12",01/01/37073,Open,X410,240 EAST 172 STREET,BRONX,NY,10457,Jacqueline Boswell,I.A. PRINCIPAL,JBoswel@schools.nyc.gov,718-992-3709,718-992-4170,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"STAPLE, CARRON",HS02,cstaple@schools.nyc.gov,,,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1008775,245072,40.839307,-73.911366
2015-16,09X443,X443,The Family School,320900010443,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/39995,Open,X090,1116 SHERIDAN AVENUE,BRONX,NY,10456,PAMELA LEE,PRINCIPAL,PLee7@schools.nyc.gov,718-538-3266,718-538-3364,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X809,LRosario2@schools.nyc.gov,"RODRIGUEZ-ROSARIO, LETICIA",LRosario2@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1007073,242362,40.831873,-73.917526
2015-16,09X449,X449,Grant Avenue Elementary School,320900010449,DOE,General Academic,Early Childhood,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/39995,Open,X166,250 EAST 164 STREET,BRONX,NY,10456,KRISTIN ERAT,PRINCIPAL,KErat@schools.nyc.gov,718-681-6288,718-681-6687,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X809,LRosario2@schools.nyc.gov,"RODRIGUEZ-ROSARIO, LETICIA",LRosario2@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1007025,240954,40.828009,-73.917705
2015-16,09X454,X454,Science and Technology Academy: A Mott Hall School,320900010454,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/39995,Open,X166,250 EAST 164 STREET,BRONX,NY,10456,Dr. PATRICK AWOSOGBA,PRINCIPAL,PAwosog@schools.nyc.gov,718-293-4017,718-293-7396,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X809,LRosario2@schools.nyc.gov,"RODRIGUEZ-ROSARIO, LETICIA",LRosario2@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1007025,240954,40.828009,-73.917705
2015-16,09X457,X457,Sheridan Academy for Young Leaders,320900010457,DOE,General Academic,Early Childhood,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/39995,Open,X090,1116 SHERIDAN AVENUE,BRONX,NY,10456,LISETTE FEBUS,PRINCIPAL,LFebus@schools.nyc.gov,718-538-3411,718-538-3499,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X809,LRosario2@schools.nyc.gov,"RODRIGUEZ-ROSARIO, LETICIA",LRosario2@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1007073,242362,40.831873,-73.917526
2015-16,09X505,X505,"Bronx School for Law, Government and Justice",320900011505,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","07,08,09,10,11,12",01/01/35646,Open,X460,244 EAST 163 STREET,BRONX,NY,10451,MEISHA ROSS PORTER,PRINCIPAL,MRoss@schools.nyc.gov,718-410-3430,718-410-3950,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"WALSH, FRED",HS03,FWalsh@schools.nyc.gov,,,AFSA,"ANORMALIZA, ALEXANDRA",BFSC Director,718-935-5618,AAnorma@schools.nyc.gov,,,,,Y,1006660,240754,40.827461,-73.919024
2015-16,09X517,X517,Frederick Douglass Academy III Secondary School,320900011517,DOE,General Academic,Secondary School,"09,10,11,12,SE","06,07,08,09,10,11,12",01/01/36708,Open,X148,3630 THIRD AVENUE,BRONX,NY,10456,RAHESHA AMON,PRINCIPAL,RAmon@schools.nyc.gov,718-538-9726,718-538-9796,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"STAPLE, CARRON",HS02,cstaple@schools.nyc.gov,,,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1010829,242956,40.833493,-73.903951
2015-16,09X525,X525,Bronx Leadership Academy High School,320900011525,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/35221,Open,X876,1710 WEBSTER AVENUE,BRONX,NY,10457,IVAN YIP,I.A. PRINCIPAL,iyip@schools.nyc.gov,718-299-4274,718-299-4707,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"STAPLE, CARRON",HS02,cstaple@schools.nyc.gov,,,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1011097,246511,40.84325,-73.902969
2015-16,09X543,X543,High School for Violin and Dance,320900011543,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/37803,Open,X400,1110 BOSTON ROAD,BRONX,NY,10456,Franklin Sim,PRINCIPAL,FSim3@schools.nyc.gov,718-842-0687,718-589-9849,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"STAPLE, CARRON",HS02,cstaple@schools.nyc.gov,,,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1010840,240756,40.827455,-73.90392
2015-16,09X555,X555,Mount Eden Children's Academy,320900010555,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,SE","0K,01,02,03,04,05",01/01/41091,Open,X240,1501 JEROME AVENUE,BRONX,NY,10452,JESSICA TORRES MAHEIA,PRINCIPAL,JTorres12@schools.nyc.gov,718-294-8155,718-294-8154,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X809,LRosario2@schools.nyc.gov,"RODRIGUEZ-ROSARIO, LETICIA",LRosario2@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1007469,246232,40.842503,-73.916084
2015-16,09X564,X564,Claremont International HS,320900011564,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",01/01/41091,Open,X410,240 EAST 172 STREET,BRONX,NY,10457,ELIZABETH DEMCHAK,PRINCIPAL,EDemchak@schools.nyc.gov,718-410-4001,718-410-4038,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"PELLES, KATHY",HS12,KPelles@schools.nyc.gov,,,AFSA,"ANORMALIZA, ALEXANDRA",BFSC Director,718-935-5618,AAnorma@schools.nyc.gov,,,,,Y,1008775,245072,40.839307,-73.911366
2015-16,09X568,X568,Young Women's Leadership School of the Bronx,320900010568,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,09,SE","06,07,08",01/01/41091,Open,X117,1865 MORRIS AVENUE,BRONX,NY,10453,Lemarie Laureano,PRINCIPAL,LLaurea@schools.nyc.gov,718-731-2590,718-731-2595,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X809,LRosario2@schools.nyc.gov,"RODRIGUEZ-ROSARIO, LETICIA",LRosario2@schools.nyc.gov,AFSA,"ANORMALIZA, ALEXANDRA",BFSC Director,718-935-5618,AAnorma@schools.nyc.gov,,,,,Y,1009420,248441,40.848552,-73.909022
2015-16,09X582,X582,Pre-K Center District 09,,DOE,General Academic,District Pre-K Center,,,01/01/42186,Open,X582,1434 OGDEN AVENUE,BRONX,NY,10452,,,,,,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,,,,,,,,,,,,,,,N,1005351,246549,40.843378,-73.923738
2015-16,10X003,X003,P.S. 3 Raul Julia Micro Society,321000010003,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",01/01/34881,Open,X003,2100 LAFONTAINE AVENUE,BRONX,NY,10457,DENISE BROWN,PRINCIPAL,DBrown55@schools.nyc.gov,718-584-1899,718-584-3590,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,"MASHEL, MELODIE",X810,MMashel@schools.nyc.gov,"MASHEL, MELODIE",MMashel@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1014231,249022,40.850131,-73.89163
2015-16,10X007,X007,Milton Fein School,321000010007,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/10775,Open,X007,3201 KINGSBRIDGE AVENUE,BRONX,NY,10463,Frank Patterson,PRINCIPAL,FPatter@schools.nyc.gov,718-796-8695,718-796-7204,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,"MASHEL, MELODIE",X810,MMashel@schools.nyc.gov,"MASHEL, MELODIE",MMashel@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1010327,260469,40.881562,-73.905697
2015-16,10X008,X008,P.S. 008 Issac Varian,321000010008,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/21367,Open,X008,3010 BRIGGS AVENUE,BRONX,NY,10458,ROSA PERALTA,PRINCIPAL,RPeralt@schools.nyc.gov,718-584-3043,718-584-7376,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,"MASHEL, MELODIE",X810,MMashel@schools.nyc.gov,"MASHEL, MELODIE",MMashel@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1016514,257087,40.872259,-73.883339
2015-16,10X009,X009,P.S. 9 Ryer Avenue Elementary School,321000010009,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/14062,Open,X009,230 EAST 183 STREET,BRONX,NY,10458,JACQUELINE BAILEY,PRINCIPAL,JBailey5@schools.nyc.gov,718-584-3291,718-584-7579,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,"MASHEL, MELODIE",X810,MMashel@schools.nyc.gov,"MASHEL, MELODIE",MMashel@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1012239,251318,40.85644,-73.898821
2015-16,10X015,X015,P.S. X015 Institute for Environmental Learning,321000010015,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",01/01/34881,Open,X015,2195 ANDREWS AVENUE,BRONX,NY,10453,Tara Edmonds,PRINCIPAL,TEdmonds@schools.nyc.gov,718-563-0473,718-563-1568,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,"MASHEL, MELODIE",X810,MMashel@schools.nyc.gov,"MASHEL, MELODIE",MMashel@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1009211,252336,40.859243,-73.909763
2015-16,10X020,X020,"PS/MS 20 P.O.George J. Werdann, III",321000010020,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",01/01/35247,Open,X020,3050 WEBSTER AVENUE,BRONX,NY,10467,Joan Riley,PRINCIPAL,JRiley3@schools.nyc.gov,718-515-9370,718-515-9378,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,"MASHEL, MELODIE",X810,MMashel@schools.nyc.gov,"MASHEL, MELODIE",MMashel@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1017790,256077,40.869482,-73.878731
2015-16,10X023,X023,P.S. 023 The New Children's School,321000010023,DOE,General Academic,Early Childhood,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02",01/01/33420,Open,X023,2151 WASHINGTON AVENUE,BRONX,NY,10457,SHIRLEY TORRES,PRINCIPAL,STorres3@schools.nyc.gov,718-584-3992,718-584-7252,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,"MASHEL, MELODIE",X810,MMashel@schools.nyc.gov,"MASHEL, MELODIE",MMashel@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1013311,250173,40.853294,-73.894951
2015-16,10X024,X024,P.S. 024 Spuyten Duyvil,321000010024,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/19541,Open,X024,660 WEST 236 STREET,BRONX,NY,10463,DONNA CONNELLY,PRINCIPAL,DConnel@schools.nyc.gov,718-796-8845,718-796-7243,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,"MASHEL, MELODIE",X810,MMashel@schools.nyc.gov,"MASHEL, MELODIE",MMashel@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1007721,262419,40.886922,-73.915114
2015-16,10X032,X032,P.S. 032 Belmont,321000010032,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/04/0183,Open,X032,690 EAST 183 STREET,BRONX,NY,10458,Rebecca Lew,I.A. PRINCIPAL,RBookman@schools.nyc.gov,718-584-3645,718-584-7927,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,"MASHEL, MELODIE",X810,MMashel@schools.nyc.gov,"MASHEL, MELODIE",MMashel@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1015727,249604,40.851724,-73.88622
2015-16,10X033,X033,P.S. 033 Timothy Dwight,321000010033,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/04/0183,Open,X033,2424 JEROME AVENUE,BRONX,NY,10468,LYNETTE SANTOS,PRINCIPAL,LSantos4@schools.nyc.gov,718-584-3926,718-584-7004,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,"MASHEL, MELODIE",X810,MMashel@schools.nyc.gov,"MASHEL, MELODIE",MMashel@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1011560,253233,40.861698,-73.901268
2015-16,10X037,X037,P.S. X037 - Multiple Intelligence School,321000010037,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",01/01/34516,Open,X037,360 WEST 230 STREET,BRONX,NY,10463,KENNETH PETRICCIONE,PRINCIPAL,KPetric@schools.nyc.gov,718-796-0360,718-796-0054,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,"MASHEL, MELODIE",X810,MMashel@schools.nyc.gov,"MASHEL, MELODIE",MMashel@schools.nyc.gov,XFSC,"RUIZ, JOSE",BFSC Director,718-828-7776,JRUIZ2@schools.nyc.gov,,,,,N,1008117,259145,40.877935,-73.913694
